144376,1,6.8526,83550,4820,0
193261,1,7.54749,97840,109659,0.16
192155,1,7.57152,100000,74977,0
141595,1,7.79764,86713,74808,0.2
286128,1,7.52797,100000,113876,0
217601,1,7.2665,100000,63033,0
205540,1,8.63433,97681,84655,0.2
126527,1,7.68741,85172,36198,0.16
190972,1,8.54804,94144,73391,0.2
223630,1,8.21521,95483,94463,0.16
212598,1,8.64259,90675,102956,0.32
142820,1,8.71204,76044,33110,0.32
131241,1,8.53573,76018,18419,0.32
189124,1,8.31106,86052,52731,0.28
209171,1,8.63682,79523,47430,0.32
128347,1,8.55791,70026,13728,0.32
126070,1,8.65108,70625,19815,0.32
143397,1,8.61798,71630,23500,0.32
164438,1,8.54078,75848,42983,0.32
131502,1,8.74127,67964,13223,0.36
137885,1,9.20173,68158,16674,0.36
116344,1,8.72883,66361,13888,0.36
88325,1,10.4794,53847,12885,0.56
110801,1,8.89491,65877,2676,0.36
121579,1,8.75804,68971,10597,0.32
123897,1,9.20488,67683,9745,0.36
146599,1,8.97371,69934,9672,0.32
148280,1,9.07176,69620,9259,0.36
158654,1,9.33794,72282,29547,0.36
119328,1,9.03709,71436,9364,0.36
138428,1,9.23708,67993,13338,0.36
130788,1,9.22889,66827,7966,0.36
124475,1,9.08737,69469,7665,0.36
131595,1,9.22052,67420,632,0.36
131258,1,9.20026,67591,5311,0.36
104457,1,9.2956,63594,7077,0.4
119889,1,9.23581,65180,1236,0.36
75283,1,10.3225,51009,3153,0.52
114497,1,9.32097,63437,641,0.4
114925,1,9.34824,63340,1264,0.4
112117,1,9.6561,61169,3360,0.44
108660,1,9.51021,64294,3248,0.4
119359,1,9.60548,62655,7008,0.44
117515,1,9.97598,59723,7756,0.48
120347,1,9.73848,61156,2842,0.44
131897,1,9.51783,67391,16390,0.4
132769,1,9.84739,66284,24777,0.44
113210,1,9.62076,60940,1401,0.44
106971,1,10.2463,55785,3026,0.52
125236,1,9.51994,65210,6541,0.4
104085,1,10.5502,58280,19124,0.52
106758,1,9.6416,60287,1267,0.44
101775,1,10.9504,54757,855,0.56
132923,1,10.2661,56599,10653,0.52
76322,1,10.9882,48932,3274,0.6
99607,1,10.7545,56887,2208,0.56
105446,1,10.6839,57711,695,0.56
99852,1,11.0545,51127,2886,0.6
106946,1,11.0211,55665,556,0.6
112240,1,10.8138,58749,9872,0.56
99786,1,10.7567,53867,902,0.56
103094,1,11.1547,52014,1142,0.6
112519,1,10.6677,58516,12424,0.52
91117,1,11.6685,48833,2603,0.68
102410,1,11.3879,51621,1058,0.64
75670,1,11.6886,43913,2889,0.68
94717,1,11.7012,50163,9523,0.68
81982,1,11.6652,49679,12173,0.68
90321,1,11.8743,49956,577,0.68
64698,1,12.1802,41925,490,0.76
81791,1,12.049,44502,3727,0.72
81920,1,11.7454,44120,571,0.68
84945,1,12.2519,41497,8795,0.76
67280,1,12.4355,37596,660,0.8
84855,1,12.6642,42599,18854,0.8
223515,1,0.642094,100000,107909,0
206863,1,7.52431,100000,86333,0
196985,1,7.65344,100000,79089,0
222758,1,7.88229,100000,71084,0
130944,1,7.65834,87261,51042,0.16
115076,1,8.08246,80260,67530,0.24
206084,1,8.37127,99189,74430,0.2
236953,1,8.9108,95229,80631,0.28
229077,1,8.48168,100000,68936,0
165296,1,9.01713,84223,53937,0.32
162525,1,9.35869,76234,24998,0.36
147016,1,9.20473,74535,50478,0.36
141476,1,8.95274,74846,29463,0.32
165562,1,9.16369,79674,51096,0.32
158203,1,8.74499,81407,42323,0.32
148403,1,8.51129,82789,41756,0.28
157280,1,9.51689,75813,48751,0.4
124918,1,9.38848,69075,13102,0.36
116710,1,9.33904,67537,12474,0.36
128642,1,9.46619,71624,35157,0.4
150218,1,9.38702,71420,27218,0.36
175608,1,9.10193,83138,53976,0.36
128251,1,9.55131,66787,8424,0.4
109855,1,9.61047,64149,6249,0.44
140374,1,9.3794,70035,25829,0.36
110862,1,9.54844,66840,6561,0.4
116821,1,9.52033,65371,7264,0.4
110986,1,10.2252,63351,9255,0.48
130843,1,9.52372,69020,21841,0.4
104584,1,9.97159,61527,8094,0.48
127852,1,9.89304,65368,23030,0.44
110838,1,9.35829,66214,6859,0.36
103282,1,10.1078,61924,4818,0.48
108612,1,9.75625,64929,6623,0.4
115289,1,10.2854,61675,5903,0.52
98185,1,9.64758,61241,2456,0.44
107579,1,9.9651,62724,5025,0.48
118496,1,10.5793,62991,17484,0.56
107685,1,10.3029,60238,6424,0.52
117084,1,10.3232,61711,14153,0.52
92774,1,10.3607,54206,4819,0.52
110041,1,9.91121,62558,2567,0.44
93665,1,9.58179,61848,739,0.4
94580,1,10.585,56070,4655,0.52
102721,1,10.8409,56709,3612,0.56
106056,1,10.0013,61155,2641,0.48
82415,1,10.2661,50014,1769,0.52
96265,1,11.0597,52429,7957,0.6
91836,1,11.0135,52138,1894,0.6
106408,1,10.7278,59930,8080,0.56
84466,1,11.5332,53272,11534,0.64
95313,1,10.765,55765,4920,0.56
93311,1,11.4547,51434,1047,0.64
87190,1,11.0776,50600,7039,0.6
89662,1,11.0262,52974,2592,0.6
97776,1,11.4131,53737,611,0.64
38567,1,13.1091,25397,1649,0.88
87924,1,11.3603,47893,3233,0.64
88293,1,11.5563,45258,1938,0.68
90407,1,12.6107,43819,13169,0.8
89235,1,12.0208,49790,10383,0.72
96486,1,11.8753,51503,10190,0.68
65974,1,13.3007,36842,3068,0.88
71313,1,13.0252,37532,3732,0.84
77725,1,12.7534,38271,1301,0.8
64504,1,12.9255,36631,2277,0.84
81344,1,13.0896,39127,16737,0.84
74380,1,12.8188,41167,6112,0.8
69732,1,13.3308,38123,6441,0.84
29950,1,13.5899,19362,1108,0.92
67384,1,12.7618,37593,7167,0.8
62453,1,13.6067,32340,1333,0.92
48314,1,13.308,26862,2733,0.88
64232,1,13.1357,32988,5811,0.84
63065,1,13.0778,35331,5451,0.84
9700,3,0.0595942,5356,5562,0
110658,1,7.66405,83248,2919,0.2
176257,1,7.87043,100000,58297,0
191066,1,7.76858,100000,58136,0
121836,1,8.63978,77450,48556,0.28
156419,1,7.8576,100000,23898,0
114810,1,7.75365,84920,32434,0.16
101173,1,8.27331,77653,37317,0.28
126837,1,8.3304,84740,42019,0.2
189361,1,8.4761,100000,45454,0
151088,1,8.95211,85850,56375,0.32
184450,1,9.23133,95153,51848,0.24
130561,1,8.65715,79889,35346,0.32
143144,1,9.41502,72960,31960,0.36
122945,1,9.74875,70487,14735,0.36
107025,1,9.23631,69110,20887,0.36
108980,1,9.23394,72876,19349,0.36
117911,1,10.3469,65571,14790,0.44
134438,1,10.5845,65187,29806,0.56
137102,1,8.77616,83893,24580,0.32
134130,1,9.44758,71903,41417,0.36
133450,1,10.684,63893,21356,0.56
105395,1,10.813,57300,12658,0.6
103483,1,10.204,59866,7670,0.48
98563,1,10.7834,57008,5393,0.6
100384,1,10.6365,56804,5574,0.56
92721,1,10.9628,52660,6450,0.64
112644,1,11.2107,60270,17506,0.6
113195,1,9.50916,65472,10953,0.4
104701,1,10.9228,57322,11763,0.6
97673,1,11.6636,54438,9496,0.68
92826,1,10.2785,56901,3601,0.52
111316,1,10.9548,61053,14680,0.6
91891,1,11.0542,54899,5342,0.6
84373,1,10.6555,54309,4196,0.56
88800,1,11.554,50511,11159,0.68
93142,1,11.5795,55784,6129,0.64
86369,1,10.8359,53351,4970,0.6
92386,1,11.6408,51283,15918,0.68
80887,1,12.0384,45812,2932,0.72
95296,1,12.6888,46786,9427,0.8
91979,1,11.1666,52138,12971,0.64
86179,1,10.8466,50146,6725,0.6
81982,1,11.2599,50786,8308,0.64
84383,1,11.2412,50697,10046,0.64
87966,1,12.2926,46708,11061,0.76
84113,1,11.7331,48382,15198,0.68
82885,1,11.7102,48060,3758,0.68
81283,1,11.0771,52127,2569,0.6
61599,1,12.8833,34606,5869,0.84
83144,1,12.3554,48188,7304,0.76
73308,1,13.0116,40592,4056,0.84
65294,1,13.1302,35484,2494,0.84
78825,1,12.0642,47326,6822,0.72
59963,1,13.2539,34478,1467,0.84
69668,1,12.589,41831,2921,0.8
72193,1,13.2193,40696,4138,0.88
65684,1,12.908,37952,1665,0.84
36949,1,13.5097,22582,1230,0.92
65734,1,13.0466,38580,4086,0.84
64531,1,13.1562,39403,1328,0.84
63407,1,13.1474,36513,5977,0.84
42448,1,13.8247,24999,813,0.96
42923,1,13.7437,22041,5857,0.96
51953,1,13.5161,29587,1115,0.88
64649,1,12.9616,39222,3425,0.84
39157,1,13.8363,21496,2117,0.96
61906,1,13.0855,36379,3677,0.8
59422,1,13.3132,33732,2718,0.88
53671,1,13.1332,31808,319,0.84
40060,1,13.7926,21283,3959,0.96
