104,3,1.7625,101,103,0
133,3,1.75204,101,103,0
250,3,4.01709,202,184,0
276,3,3.6505,204,138,0
409,3,6.37755,304,304,0
435,3,7.34693,302,304,0
379,3,4.19975,202,204,0
410,3,9.19287,202,201,0
2047,3,7.1273,4729,4790,0
2324,3,6.79082,9279,11130,0
3124,1,2.31684,15000,6733,0
5524,1,2.36939,15000,5058,0
7986,3,12.2248,9655,7168,0
7939,3,12.6857,7167,6187,0.752
5726,3,12.6964,5102,6122,0.764
3524,3,12.6102,13520,7099,0.752
5753,3,11.7066,9602,10719,0
5168,0,13.3806,4190,3439,0.1
5660,0,13.3658,2963,5135,0.064
6020,0,13.7015,2956,4131,0.88
6757,0,13.2421,1955,2500,0.9
5734,0,13.7143,1558,2307,0.86
5525,0,13.5811,1223,1696,0.828
5800,0,13.8857,919,2131,0.944
5423,0,13.6556,714,988,0.872
6014,0,13.6347,1838,2913,0.844
5602,0,13.7135,1191,1258,0.848
10475,0,13.7633,5210,4607,0.848
7230,0,13.4875,6215,5677,0.872
9591,0,13.4694,5790,8241,0.832
6988,0,13.8959,4077,4739,0.88
7750,0,13.6714,4573,4750,0.832
5852,0,13.7434,728,1507,0.956
7294,0,13.7959,2527,3660,0.832
5591,0,14.0064,1289,2221,0.948
6888,0,13.4786,1833,2892,0.824
8320,0,13.8372,1859,4079,0.928
6875,0,13.8122,1439,2362,0.868
6579,0,13.9645,1960,2876,0.888
6816,0,13.7041,1360,1802,0.872
6237,0,13.6209,1465,1700,0.968
7297,0,13.9408,842,1174,0.924
6244,0,13.3964,1042,1413,0.884
6956,0,13.476,746,1221,0.892
6215,0,13.7717,694,1335,0.948
6043,0,13.8367,499,1417,0.96
6355,0,13.8921,557,940,0.892
5880,0,13.6974,1451,2491,0.948
7547,0,13.7286,1085,1927,0.912
5513,0,13.75,720,1473,0.98
2773,3,2.525,101,103,0
2873,3,1.75204,101,103,0
2965,3,2.24158,101,103,0
3159,3,3.6505,204,138,0
3253,3,5.1977,201,166,0
3348,3,5.51019,202,153,0
3576,3,8.31633,299,303,0
3664,3,9.28573,301,303,0
7992,3,8.92194,8975,8273,0
7385,3,10.3827,8797,6127,0
5724,3,10.1209,6800,5021,0
5478,3,9.74082,2686,2568,0
5402,3,7.20766,4348,4955,0
6597,3,9.81632,6383,4686,0
7073,3,9.72321,3249,2790,0
7375,3,10.0541,2754,2637,0.264
9705,0,13.7778,2372,2619,0.568
9274,0,13.1908,3033,3901,0.948
7552,0,13.4656,1151,1896,0.92
8327,0,13.2832,2136,4187,0.972
7142,0,13.461,1563,2128,0.96
8221,3,12.9143,968,2579,0.704
7963,0,13.3429,639,1000,0.872
7572,0,13.6378,832,1361,0.972
8722,0,13.5268,705,1812,0.876
7862,0,13.7684,1260,1473,0.932
8895,0,13.298,589,836,0.932
8956,0,13.6199,7037,5574,0.924
12211,0,13.9321,3733,4401,0.96
10055,0,13.6225,4827,6033,0.9
8788,0,13.738,3014,3378,0.928
11739,0,13.6714,3298,2775,0.92
8096,0,13.4082,2102,4221,0.976
9809,0,13.7959,1822,3934,0.872
8748,0,13.6518,1082,2141,0.924
8715,0,13.8429,872,1656,0.956
7777,0,13.4633,1129,1868,0.984
9115,0,13.6204,1145,1909,0.944
9865,0,13.5712,1504,2952,0.952
8645,0,13.7041,1254,1816,0.94
9202,0,13.6209,1085,2491,0.976
8599,0,13.7296,730,1423,0.968
8087,0,13.6125,359,707,0.976
8245,0,13.9179,567,939,0.964
8156,0,13.7717,444,852,0.984
7919,0,13.6061,435,997,0.98
8791,0,13.8921,551,890,0.924
9625,0,13.6974,1233,2633,0.952
8412,0,13.7286,745,1566,0.976
8051,0,14,592,1460,0.992
5989,3,2.525,101,103,0
6167,3,3.50408,101,103,0
6261,3,2.24158,101,103,0
6338,3,2.73112,101,103,0
6531,3,5.1977,201,166,0
6618,3,5.51019,202,153,0
6717,3,8.31633,202,203,0
6801,3,9.19287,202,201,0
10934,3,9.4347,7016,6212,0
10897,3,7.35203,12270,6324,0
14943,3,10.8525,7442,7775,0
10604,3,11.5837,5409,4713,0
9010,0,12.6487,4666,2952,0.916
8805,3,12.5347,902,1329,0.852
9198,3,12.4554,740,1541,0.792
8673,3,8.94643,2166,2333,0
10284,3,11.3464,3419,2191,0.004
10633,3,12.6214,885,1513,0.064
10781,3,12.4681,858,1719,0.036
10304,0,13.1786,1001,1970,0.976
11300,0,13.6799,526,1132,0.932
11843,0,13.1429,1382,2177,0.972
10995,0,13.2237,725,1566,0.976
10522,0,13.7617,249,639,0.98
10562,0,13.1403,503,1658,0.98
10423,0,13.3674,379,616,0.948
10318,0,13.9906,225,560,0.972
13083,0,13.0464,4579,7807,0.968
10921,0,13.3393,2912,2875,0.98
12045,0,13.7755,2407,2763,0.936
11827,0,13.5801,1688,3462,0.944
12421,0,13.5087,2504,3033,0.936
11467,0,13.911,1300,2999,0.984
11819,0,13.451,1035,1866,0.984
11563,0,13.6518,1349,2150,0.948
12614,0,13.4786,1024,2382,0.968
11713,0,13.4633,971,2453,0.992
11257,0,13.6204,842,1542,0.964
12190,0,13.3745,1109,2851,0.932
12517,0,13.5025,776,1144,0.896
10856,0,13.6209,801,1174,0.984
11339,0,13.7296,859,2563,0.988
11555,0,13.6125,624,998,0.968
11754,0,13.9179,348,764,0.964
13392,0,13.3202,622,2616,0.988
10989,0,13.8367,331,723,0.988
11819,0,13.6566,331,644,0.968
12286,0,13.4571,966,2416,0.972
11536,0,13.7286,556,1168,0.992
11091,0,14,468,1310,0.992
9613,3,2.525,101,103,0
9711,3,3.50408,101,103,0
9806,3,4.48317,101,103,0
9880,3,2.73112,101,103,0
10395,3,3.22066,101,103,0
10319,3,5.51019,202,153,0
10543,3,8.31633,202,203,0
10561,3,9.19287,202,201,0
11812,3,7.12731,3130,3280,0
14479,3,9.65307,5494,5187,0
14619,3,11.4013,6887,4335,0
15943,3,10.5964,8232,3917,0
17361,3,12.4367,4184,5654,0.032
14072,3,13.0633,3361,3768,0.076
14102,0,13.5804,2294,3379,0.968
12191,0,12.8658,1060,2119,1
12250,0,12.6972,307,812,0.984
13002,0,13.4755,333,1051,0.928
12351,3,10.9719,930,1770,0
12602,0,12.3418,899,1505,0.744
13183,0,12.6949,453,875,0.892
13686,0,13.0286,169,588,0.988
14735,0,13.2237,356,1046,0.912
13168,0,13.2658,467,1170,0.996
13628,0,13.6556,283,695,0.984
14514,0,13.3674,617,1392,0.988
13603,0,13.4365,445,983,0.992
13996,0,13.3332,2398,2163,0.984
15858,0,13.4875,2430,4395,0.992
14197,0,13.3163,2265,3559,0.976
14173,0,13.4222,2374,2477,0.972
14618,0,13.8342,2951,2631,0.976
14612,0,13.0729,1050,3252,0.988
14907,0,13.2786,751,1307,0.968
14438,0,13.4745,913,1624,0.984
14843,0,13.4786,1295,3068,0.984
13934,0,13.2763,206,703,0.996
14418,0,13.8122,700,1431,0.98
14733,0,13.9646,753,1229,0.984
15089,0,13.5025,506,860,0.992
14051,0,13.6209,794,1074,0.992
14189,0,13.7296,589,962,0.996
14692,0,13.3964,524,1490,0.984
14846,0,13.6969,488,1343,0.984
14173,0,13.7717,342,756,0.996
14773,0,13.8367,338,1386,0.996
15526,0,13.6566,323,575,0.98
14545,0,13.6974,760,1613,0.992
14511,0,13.7286,554,1252,0.996
14359,0,13.75,629,1911,0.996
12312,2,0,1,2,0
13099,3,3.50408,101,103,0
13197,3,4.48317,101,103,0
13271,3,2.73112,101,103,0
13366,3,3.22066,101,103,0
13457,3,3.7102,101,103,0
13844,3,8.31633,202,203,0
13927,3,9.19287,202,201,0
14318,3,6.05052,1095,1627,0
14661,3,6.67857,1157,1912,0
15620,3,7.80408,4756,2773,0.052
17163,3,10.5306,9935,4465,0.556
18036,3,12.2954,4650,3091,0.632
19599,3,10.4204,6027,3194,0.008
21022,0,12.7768,3721,5239,0.992
16406,0,12.951,1600,2366,0.996
16305,0,13.3276,794,1381,0.992
18937,0,13.7602,937,2750,0.968
15733,0,12.8671,665,1621,1
15539,0,12.7602,247,706,0.992
15879,0,13.3515,343,816,0.992
16063,0,12,554,1635,0.988
16252,0,12.2707,627,1589,0.992
16097,0,12.398,197,652,0.996
16529,0,12.7538,103,442,0.988
17107,0,13.1,101,474,0.976
17462,0,13.1594,155,652,0.972
16911,0,13.1898,1991,2186,0.996
17680,0,13.6357,1122,1853,0.984
19610,0,13.9286,1228,2075,0.976
18514,0,13.1064,1365,2664,0.988
17731,0,13.1832,709,1607,0.996
18197,0,13.5758,805,1799,0.98
17014,0,13.451,870,2050,1
17704,0,13.2972,910,2243,0.988
17424,0,13.4786,890,1558,0.984
17269,0,13.8372,907,1642,0.992
17649,0,13.0449,407,1247,0.992
18338,0,13.1778,448,1139,0.992
17620,0,13.5025,481,858,0.992
17424,0,13.6209,600,918,0.996
17649,0,13.5184,599,1942,0.996
17927,0,13.3964,231,648,0.984
18693,0,13.476,356,807,0.988
18094,0,13.7717,258,715,0.996
18323,0,13.3755,142,461,0.992
18030,0,13.4212,225,577,0.996
17412,0,13.4571,268,755,0.996
18220,0,13.7286,194,671,0.996
17804,0,13.5,285,1255,1
15602,2,0,1,2,0
16654,3,3.50408,101,103,0
16668,3,4.48317,101,103,0
16779,3,5.46224,101,103,0
16832,3,3.22066,101,103,0
16874,3,3.7102,101,103,0
16971,3,4.19975,101,103,0
17328,3,9.19287,202,201,0
17566,3,5.33266,338,592,0
17753,3,6.28571,634,923,0
17847,3,7.07245,1619,1451,0
18323,3,7.76633,1280,1573,0.008
19102,3,8.69159,2690,2038,0.712
21162,3,11.6286,3512,3062,0.676
21059,0,13.0982,2693,2621,0.824
21792,0,13.8031,2130,1848,0.9
25364,3,12.5171,5284,5450,0.144
21065,0,12.9061,1858,2864,0.996
19537,0,13.1663,576,1488,1
19529,0,13.4923,352,1229,0.984
18968,0,12.8043,235,674,1
19014,0,12.8,299,1005,1
19036,0,12.8663,152,517,0.992
19072,0,13.3898,195,568,0.996
19870,0,13.7844,441,1199,0.984
19397,0,12.0306,245,802,0.996
19603,0,12.4668,176,574,0.992
19796,0,12.9031,1319,1694,0.996
19952,0,13.0429,967,1435,1
21218,0,13.1633,2294,2988,0.972
20302,0,12.9485,826,1546,0.988
20127,0,13.1832,746,1279,0.996
20439,0,13.4082,327,961,0.98
21492,0,13.7959,515,1158,0.98
20634,0,13.1199,594,1521,0.996
20426,0,13.1143,588,1530,0.992
19968,0,13.2763,376,961,1
20992,0,13.6204,490,1393,0.992
19990,0,13.1778,576,1271,1
19997,0,13.0995,442,909,0.996
20014,0,13.6209,456,899,0.992
20144,0,13.7296,657,933,0.992
20504,0,12.9643,305,1030,0.988
20688,0,13.0342,164,721,0.992
20031,0,13.0944,131,438,1
20170,0,13.6061,111,418,1
20445,0,13.6566,98,394,1
20734,0,13.6974,548,1712,0.996
20385,0,13.4834,401,1014,0.996
20454,0,13.5,363,901,0.996
18341,2,0,1,2,0
19400,3,3.50408,101,103,0
19505,3,4.48317,101,103,0
19587,3,5.46224,101,103,0
19685,3,6.44133,101,103,0
19778,3,3.7102,101,103,0
19877,3,4.19975,101,103,0
19945,3,4.68929,101,103,0
20546,3,5.43521,323,603,0
20634,3,5.78061,224,461,0
20757,3,6.40178,279,534,0
20966,3,7.50307,962,1050,0
21189,3,8.12628,727,1110,0
22395,3,9.58979,1163,1475,0.8
22640,3,10.0447,1406,1661,0.86
22831,3,13.1214,1609,2271,0.924
23750,0,13.2375,1972,1961,0.948
24776,3,13.2857,2235,1365,0.864
27130,0,13.5653,2694,4460,1
24635,0,12.9694,2231,3002,0.996
22213,0,13.0232,380,1135,1
22586,0,13.3714,408,1035,0.992
22734,0,13.7003,133,538,0.988
22351,0,12.8939,266,1120,1
22148,0,12.7538,277,820,1
22220,0,12.9663,92,430,1
22304,0,13.4365,138,427,0.984
22824,0,13.7633,373,1126,0.992
22469,0,12.0054,1078,1759,1
23019,0,12.398,1790,1671,0.992
22900,0,12.7906,750,1170,1
23131,0,13.1832,915,1283,1
23117,0,13.2406,1159,1937,0.996
23851,0,13.2786,656,1558,0.992
23257,0,13.1199,353,1064,0.996
23380,0,13.2964,365,987,0.996
23235,0,13.4633,224,761,0.996
23889,0,13.8122,236,721,0.992
23463,0,13.1778,333,974,1
23310,0,13.5025,320,940,1
23197,0,13.6209,273,855,1
23142,0,13.5184,212,709,1
23908,0,14.0446,333,936,0.996
23267,0,13.476,271,946,1
22951,0,13.3202,109,492,1
23112,0,13.6061,181,569,1
23412,0,13.8921,373,657,0.992
24240,0,13.9377,396,1036,0.988
23586,0,12.9931,498,1250,1
23596,0,13.25,552,1164,1
21467,2,0,1,2,0
21499,2,0,1,2,0
22498,3,4.48317,101,103,0
22584,3,5.46224,101,103,0
22682,3,6.44133,101,103,0
22762,3,7.4204,101,103,0
22861,3,4.19975,101,103,0
22928,3,4.68929,101,103,0
24052,3,9.07577,482,861,0
24107,3,5.94898,265,644,0
24106,3,6.21887,211,566,0
24208,3,6.8449,218,483,0
24239,3,7.7023,503,680,0
25144,3,8.53264,620,929,0
24759,3,9.16072,613,999,0.008
24716,3,10.9913,839,1254,0.928
25828,0,12.8773,1544,1768,0.948
26835,0,13.2857,791,1511,0.872
25931,0,13.1663,694,1215,0.996
26641,0,13.7015,886,1103,0.972
29271,0,13.5704,2592,4205,0.996
26869,0,12.8,1380,1920,1
26467,0,13.1046,822,1552,1
25432,0,13.1418,249,914,1
25789,0,13.6556,189,732,0.992
